Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/5/4,609603,25023,1640,1002,8167,517,1550,3556,8348,5440,6014,38710,33758,142322,54493,2403,1370,2618,910,1239,3959,6145,6604,34485,3930,3908,12956,85235,32923,6498,2258,377,362,4313,6222,1913,1410,1346,2418,1090,24479,1702,2227,4295,2047,2246,2311,12715
2021/5/5,613355,25204,1663,1011,8191,536,1571,3608,8384,5468,6014,38875,33879,142943,54645,2432,1376,2639,915,1239,3975,6208,6637,34704,3958,3945,12956,85903,33260,6574,2281,377,365,4404,6297,1925,1421,1362,2439,1097,24718,1739,2263,4324,2099,2246,2358,12778
2021/5/6,618197,25524,1701,1039,8223,542,1577,3646,8410,5484,6407,39054,33990,143534,54869,2452,1380,2639,921,1256,3984,6285,6661,34928,3990,3996,13162,86645,33579,6645,2304,380,366,4518,6369,1951,1430,1383,2450,1106,25055,1776,2305,4360,2146,2406,2403,12817
2021/5/7,623703,25772,1725,1059,8260,558,1583,3717,8459,5520,6503,39292,34089,144441,55098,2480,1388,2723,934,1267,4031,6416,6712,35217,4044,4045,13292,87650,33860,6743,2323,384,368,4647,6541,1982,1442,1433,2469,1113,25314,1835,2364,4414,2224,2463,2461,12899
2021/5/8,630197,26175,1768,1076,8307,581,1591,3786,8526,5571,6616,39577,34250,145562,55401,2530,1398,2803,945,1267,4077,6546,6768,35660,4091,4119,13292,88671,34352,6831,2342,392,373,4836,6541,2021,1463,1511,2491,1117,25786,1911,2429,4414,2317,2463,2512,12992
2021/5/9,637210,26681,1781,1091,8339,596,1599,3860,8567,5600,6705,39856,34402,146594,55739,2568,1408,2866,954,1267,4114,6650,6823,36233,4146,4163,13292,89545,34918,6925,2359,392,375,4987,6751,2063,1479,1566,2501,1121,26833,1952,2479,4414,2391,2463,2558,13095
2021/5/10,642970,27090,1813,1104,8353,601,1608,3928,8607,5628,6768,40011,34574,147167,55976,2591,1420,2916,960,1314,4129,6778,6873,36706,4171,4202,13717,90213,35282,6994,2370,401,379,5124,6932,2121,1493,1593,2533,1123,27205,1996,2529,4730,2466,2604,2597,13131
2021/5/11,648851,27511,1838,1122,8361,620,1622,3966,8680,5650,6842,40289,34691,148092,56253,2646,1428,2957,962,1334,4154,6905,6938,37130,4216,4257,13813,91184,35552,7065,2389,404,385,5257,7100,2170,1506,1629,2555,1126,27608,2041,2563,4797,2525,2657,2649,13263
2021/5/12,655777,28040,1873,1138,8439,643,1638,4061,8749,5682,6946,40548,34872,149061,56572,2694,1445,3028,963,1347,4192,7040,7027,37707,4265,4309,13928,92035,35929,7137,2414,405,394,5443,7303,2231,1526,1685,2567,1132,28243,2091,2603,4914,2590,2697,2710,13372
2021/5/13,662688,28752,1895,1154,8457,650,1659,4114,8817,5731,7037,40837,35043,150071,56909,2743,1451,3084,972,1364,4228,7171,7130,38385,4310,4361,14076,92794,36311,7208,2442,407,401,5614,7509,2279,1542,1712,2587,1139,28744,2127,2649,5024,2666,2734,2762,13487
2021/5/14,668979,29345,1926,1178,8490,669,1681,4153,8884,5782,7087,41094,35211,150925,57249,2773,1465,3129,978,1376,4228,7327,7231,39009,4361,4408,14232,93370,36671,7277,2454,423,414,5780,7736,2337,1549,1743,2601,1144,29216,2169,2678,5116,2768,2764,2808,13621
2021/5/15,675121,29911,1942,1206,8522,684,1702,4214,8946,5825,7152,41340,35351,151697,57577,2815,1490,3174,987,1376,4311,7469,7337,39606,4424,4472,14232,94155,36985,7360,2471,429,424,5965,7946,2386,1558,1790,2612,1148,29737,2199,2712,5116,2830,2764,2842,13781
2021/5/16,680292,30402,1952,1223,8553,688,1715,4245,9014,5845,7203,41556,35486,152239,57873,2849,1510,3233,989,1376,4351,7588,7441,40200,4461,4507,14232,94775,37284,7426,2483,429,433,6136,8185,2423,1571,1807,2620,1150,30242,2226,2724,5116,2888,2764,2871,13859
2021/5/17,684939,30774,1981,1241,8577,692,1729,4268,9094,5867,7239,41691,35614,152658,58071,2859,1528,3249,993,1403,4374,7660,7498,40721,4490,4529,14676,95157,37549,7464,2487,436,437,6244,8396,2440,1585,1816,2629,1158,30525,2253,2740,5415,2916,2840,2909,13918
2021/5/18,689816,31307,2009,1257,8608,711,1751,4288,9125,5910,7304,41876,35703,153390,58318,2892,1548,3292,995,1409,4401,7803,7564,41083,4531,4586,14779,95666,37668,7522,2503,440,457,6374,8593,2506,1590,1833,2638,1173,30868,2279,2773,5485,2960,2867,2946,14086
2021/5/19,695360,31910,2033,1275,8641,718,1775,4331,9184,5947,7371,42068,35835,154156,58587,2924,1582,3328,1004,1423,4463,7939,7639,41622,4581,4633,14885,96142,37916,7593,2517,442,469,6508,8788,2562,1595,1858,2643,1188,31368,2321,2789,5485,3011,2887,2986,14289
2021/5/20,701255,32591,2099,1300,8669,727,1798,4366,9246,5983,7431,42296,35949,154999,58895,2950,1613,3356,1008,1433,4500,8048,7687,42286,4617,4687,15019,96643,38158,7635,2527,442,482,6631,9010,2609,1599,1884,2648,1198,31766,2342,2803,5685,3055,2924,3025,14487
2021/5/21,706620,33318,2128,1313,8698,733,1820,4399,9299,6029,7467,42478,36117,155648,59222,2981,1643,3381,1012,1447,4535,8140,7753,42919,4656,4725,15146,97058,38366,7666,2542,444,489,6742,9222,2645,1606,1901,2657,1215,32151,2378,2810,5765,3102,2939,3072,14694
2021/5/22,711360,33976,2147,1332,8719,740,1852,4425,9348,6063,7523,42659,36243,156250,59491,3013,1675,3436,1018,1447,4583,8223,7834,43501,4684,4768,15256,97464,38528,7705,2560,448,492,6847,9222,2681,1613,1922,2666,1242,32461,2394,2817,5834,3137,2939,3108,14925
2021/5/23,715940,34581,2158,1343,8729,741,1882,4446,9401,6081,7581,42824,36327,156785,59757,3046,1739,3472,1021,1447,4621,8287,7906,44093,4707,4792,15352,97738,38757,7726,2563,453,498,6930,9610,2736,1618,1939,2666,1266,32722,2411,2822,5902,3164,2939,3131,15081
2021/5/24,718984,34947,2178,1352,8737,742,1896,4468,9427,6108,7602,42907,36409,157125,59976,3067,1758,3495,1025,1475,4650,8333,7966,44523,4716,4815,15412,97954,38865,7737,2567,455,504,6971,9770,2761,1623,1948,2666,1281,32917,2422,2829,5951,3195,2975,3150,15185
2021/5/25,722605,35406,2212,1365,8755,750,1906,4481,9478,6136,7638,43034,36507,157667,60175,3095,1773,3596,1027,1480,4664,8421,8027,44803,4744,4856,15449,98281,38945,7765,2574,459,512,7029,9871,2790,1624,1961,2677,1310,33116,2438,2836,5982,3231,2992,3177,15441
2021/5/26,726912,35957,2263,1380,8777,753,1921,4509,9543,6183,7702,43198,36629,158410,60399,3119,1798,3632,1034,1490,4699,8495,8108,45220,4776,4898,15511,98610,39084,7795,2586,462,520,7111,9871,2831,1625,1970,2688,1337,33327,2450,2842,6033,3269,3002,3203,15743
2021/5/27,730936,36527,2283,1396,8801,755,1932,4527,9593,6226,7740,43328,36749,159094,60626,3142,1818,3650,1034,1506,4734,8567,8186,45664,4803,4945,15592,98919,39224,7822,2594,462,526,7185,9871,2865,1627,1976,2695,1375,33505,2471,2857,6084,3291,3008,3229,15983
2021/5/28,735092,36950,2315,1407,8823,755,1940,4542,9640,6278,7764,43433,36867,159708,60886,3159,1839,3691,1035,1522,4747,8628,8247,46057,4836,4988,15644,99208,39386,7839,2595,463,529,7244,10327,2881,1628,1983,2699,1398,33697,2478,2864,6143,3309,3019,3256,16296
2021/5/29,738713,37392,2340,1427,8840,755,1948,4558,9690,6303,7794,43588,36965,160247,61144,3179,1857,3713,1037,1522,4768,8691,8303,46439,4873,5037,15686,99424,39480,7858,2612,463,535,7292,10445,2902,1630,1992,2706,1423,33886,2494,2876,6182,3333,3019,3285,16631
2021/5/30,741524,37680,2341,1436,8850,755,1956,4570,9718,6329,7813,43710,37057,160695,61377,3198,1863,3727,1037,1522,4778,8745,8345,46786,4892,5076,15731,99621,39577,7876,2617,463,540,7319,10445,2910,1631,1997,2712,1448,34038,2500,2889,6212,3356,3019,3316,16902
2021/5/31,743743,37959,2352,1442,8854,755,1961,4583,9734,6342,7822,43777,37146,160955,61516,3206,1869,3752,1040,1543,4789,8787,8373,47090,4914,5107,15800,99719,39676,7891,2618,465,540,7340,10629,2924,1631,2003,2713,1468,34104,2503,2892,6238,3369,3032,3327,17044
2021/6/1,746158,38213,2368,1448,8874,758,1964,4588,9759,6375,7838,43891,37209,161426,61675,3229,1883,3772,1040,1550,4807,8858,8423,47233,4936,5136,15855,99920,39705,7914,2621,466,542,7360,10691,2939,1631,2012,2718,1493,34185,2510,2906,6249,3386,3034,3352,17267
2021/6/2,749213,38530,2383,1465,8894,758,1971,4602,9797,6402,7861,44023,37318,161913,61893,3247,1893,3790,1047,1558,4823,8935,8465,47538,4959,5169,15917,100133,39816,7933,2629,466,543,7397,10744,2956,1632,2019,2722,1520,34300,2513,2916,6281,3408,3037,3384,17564
2021/6/3,752080,38830,2393,1472,8919,760,1978,4612,9819,6427,7879,44145,37417,162421,62108,3266,1900,3799,1050,1568,4841,9007,8511,47824,4985,5206,15963,100357,39919,7953,2633,466,543,7428,10815,2968,1632,2025,2722,1539,34401,2519,2934,6298,3420,3042,3409,17808
2021/6/4,754669,39033,2406,1481,8949,760,1983,4623,9864,6450,7902,44247,37538,162893,62342,3276,1907,3810,1052,1576,4849,9042,8539,48111,5011,5247,16007,100546,39989,7981,2633,466,545,7444,10869,2981,1633,2027,2723,1553,34480,2524,2950,6318,3424,3046,3435,18055
2021/6/5,757325,39309,2415,1490,8964,760,1990,4632,9891,6475,7912,44366,37675,163329,62566,3289,1916,3824,1053,1576,4864,9086,8587,48377,5034,5281,16056,100720,40064,8000,2635,466,545,7464,10932,2991,1636,2033,2726,1572,34564,2528,2979,6328,3432,3046,3482,18316
2021/6/6,759398,39492,2417,1502,8975,760,1998,4643,9925,6488,7917,44447,37750,163680,62815,3297,1922,3839,1054,1576,4875,9108,8629,48595,5047,5296,16102,100865,40145,8009,2637,466,545,7476,10978,2994,1636,2037,2726,1600,34643,2528,2994,6340,3439,3046,3497,18499
2021/6/7,760886,39639,2426,1510,8977,760,1999,4656,9949,6509,7928,44491,37818,163915,62988,3299,1926,3843,1055,1672,4878,9134,8660,48764,5056,5311,16112,100933,40203,8015,2638,466,547,7488,11018,3000,1636,2039,2728,1610,34670,2528,3001,6349,3439,3046,3505,18603
2021/6/8,762613,39759,2436,1516,8986,760,2000,4662,9963,6537,7934,44574,37899,164284,63167,3305,1936,3851,1055,1684,4886,9156,8683,48860,5072,5328,16156,101123,40225,8026,2640,466,547,7496,11048,3019,1636,2042,2732,1617,34727,2533,3013,6354,3443,3048,3518,18762
2021/6/9,764784,39938,2440,1534,8995,761,2000,4677,9987,6571,7951,44695,38005,164724,63369,3315,1943,3855,1058,1727,4901,9179,8722,49029,5082,5357,16220,101276,40293,8037,2641,466,548,7509,11074,3034,1636,2048,2734,1626,34791,2534,3017,6367,3449,3049,3535,18936
2021/6/10,766894,40120,2442,1548,9004,761,2003,4689,10012,6603,7959,44805,38107,165163,63558,3331,1948,3861,1058,1745,4914,9204,8759,49275,5100,5373,16261,101424,40356,8042,2647,466,548,7521,11101,3045,1636,2058,2735,1637,34832,2535,3030,6377,3453,3051,3546,19102
2021/6/11,768812,40265,2444,1564,9012,761,2004,4689,10027,6629,7970,44892,38220,165598,63778,3340,1949,3861,1062,1777,4920,9226,8787,49445,5115,5385,16290,101552,40406,8057,2648,466,548,7533,11133,3058,1639,2062,2736,1645,34890,2538,3039,6386,3460,3056,3554,19247
2021/6/12,770791,40390,2447,1580,9023,762,2007,4701,10111,6663,7976,44975,38299,166065,64025,3357,1954,3869,1062,1777,4930,9257,8823,49593,5127,5398,16325,101678,40452,8068,2651,466,549,7544,11166,3065,1641,2063,2736,1652,34937,2538,3051,6393,3467,3056,3569,19404
2021/6/13,772198,40472,2448,1590,9030,763,2009,4714,10135,6671,7980,45040,38404,166369,64195,3362,1959,3875,1063,1777,4934,9267,8856,49716,5145,5405,16348,101774,40490,8077,2652,466,550,7550,11194,3066,1646,2065,2736,1661,34974,2539,3065,6402,3467,3056,3584,19508
2021/6/14,773268,40546,2448,1599,9036,763,2011,4721,10147,6688,7983,45081,38495,166578,64335,3364,1964,3880,1065,1841,4936,9278,8866,49817,5149,5416,16357,101831,40513,8081,2652,466,550,7551,11239,3069,1646,2067,2736,1667,34996,2539,3068,6404,3468,3056,3594,19562
2021/6/15,774604,40633,2451,1606,9046,764,2012,4721,10162,6713,7989,45151,38582,166915,64495,3371,1969,3883,1069,1848,4940,9292,8891,49863,5153,5430,16375,101941,40534,8099,2654,466,551,7556,11261,3084,1647,2074,2738,1683,35031,2539,3070,6404,3469,3056,3605,19669
2021/6/16,776290,40721,2452,1616,9050,764,2017,4732,10185,6728,7993,45238,38693,167416,64705,3376,1974,3887,1072,1862,4944,9305,8912,49961,5160,5449,16398,102049,40577,8108,2654,466,551,7564,11275,3090,1650,2078,2740,1689,35071,2542,3077,6419,3473,3056,3618,19784
2021/6/17,777843,40794,2452,1620,9057,764,2017,4741,10200,6739,7994,45317,38816,167868,64890,3382,1985,3894,1077,1868,4949,9318,8946,50070,5164,5470,16415,102144,40611,8121,2655,466,551,7568,11302,3090,1650,2079,2745,1699,35112,2543,3087,6425,3475,3062,3621,19881
2021/6/18,779432,40870,2452,1625,9061,764,2017,4754,10221,6762,7996,45380,38951,168321,65121,3383,2000,3901,1088,1881,4954,9340,8988,50169,5178,5474,16433,102223,40646,8134,2656,466,551,7571,11323,3095,1650,2082,2747,1705,35138,2543,3098,6432,3475,3067,3630,19967
2021/6/19,780931,40943,2453,1632,9064,765,2020,4764,10254,6776,7999,45459,39070,168709,65302,3384,2006,3911,1096,1881,4961,9357,9012,50273,5182,5485,16449,102334,40682,8145,2657,466,551,7577,11353,3101,1650,2083,2749,1715,35185,2546,3106,6432,3480,3067,3632,20064
2021/6/20,782213,40995,2453,1633,9066,769,2020,4775,10271,6791,8003,45531,39173,169085,65464,3384,2009,3912,1118,1881,4971,9366,9024,50361,5186,5495,16465,102440,40699,8159,2660,466,551,7579,11375,3108,1650,2083,2749,1725,35221,2546,3112,6432,3481,3067,3635,20125
2021/6/21,783220,41032,2453,1633,9068,776,2020,4785,10276,6806,8004,45584,39258,169321,65599,3384,2017,3914,1138,1981,4978,9371,9046,50444,5191,5496,16466,102482,40718,8164,2660,466,551,7580,11394,3111,1652,2083,2749,1733,35238,2546,3115,6440,3486,3067,3637,20158
2021/6/22,784567,41061,2453,1638,9075,785,2020,4791,10295,6835,8010,45677,39332,169756,65762,3387,2018,3920,1155,2005,4985,9389,9063,50479,5193,5509,16478,102589,40732,8187,2663,466,551,7581,11412,3116,1653,2084,2749,1749,35274,2546,3117,6450,3486,3069,3641,20232
2021/6/23,786353,41110,2455,1643,9085,787,2020,4803,10315,6857,8013,45785,39463,170375,65962,3390,2026,3922,1180,2019,5002,9401,9092,50575,5206,5518,16499,102714,40759,8208,2666,466,551,7582,11424,3117,1653,2085,2750,1763,35306,2549,3123,6457,3487,3070,3643,20328
2021/6/24,787988,41136,2463,1653,9091,792,2020,4814,10353,6876,8013,45904,39592,170945,66154,3392,2029,3926,1205,2036,5007,9414,9115,50649,5217,5524,16509,102830,40780,8227,2671,466,551,7584,11440,3119,1654,2085,2750,1768,35342,2553,3130,6464,3489,3072,3645,20390
2021/6/25,789735,41169,2465,1657,9099,804,2020,4822,10409,6902,8017,46004,39718,171507,66375,3394,2034,3927,1222,2059,5012,9420,9171,50749,5239,5535,16519,102950,40796,8244,2671,466,551,7584,11458,3125,1654,2091,2752,1777,35376,2553,3139,6464,3491,3076,3647,20472
2021/6/26,791346,41216,2476,1659,9104,825,2020,4840,10440,6939,8022,46100,39826,172041,66606,3397,2036,3927,1240,2059,5023,9429,9206,50815,5244,5537,16539,103038,40816,8263,2672,466,552,7587,11470,3130,1655,2091,2752,1788,35414,2554,3153,6464,3491,3076,3653,20546
2021/6/27,792641,41244,2477,1667,9108,835,2020,4851,10477,6959,8026,46185,39934,172427,66810,3397,2037,3928,1251,2059,5027,9431,9237,50861,5246,5541,16553,103134,40850,8281,2673,466,552,7588,11475,3132,1655,2093,2752,1797,35439,2554,3163,6464,3491,3076,3662,20607
2021/6/28,793701,41271,2479,1667,9113,848,2020,4864,10491,6977,8029,46253,40055,172744,67001,3398,2037,3929,1259,2087,5028,9434,9258,50902,5249,5542,16559,103174,40865,8294,2676,466,552,7588,11481,3133,1655,2093,2752,1810,35456,2554,3166,6477,3491,3076,3667,20632
2021/6/29,795026,41294,2490,1670,9120,862,2020,4868,10517,6996,8032,46329,40147,173220,67182,3398,2040,3930,1271,2093,5031,9439,9278,50922,5253,5551,16574,103275,40867,8318,2680,470,553,7588,11494,3133,1656,2095,2754,1820,35482,2555,3178,6478,3491,3076,3671,20716
2021/6/30,796835,41332,2500,1679,9126,875,2020,4882,10544,7025,8036,46437,40303,173934,67391,3401,2041,3931,1288,2097,5036,9442,9312,50971,5257,5555,16601,103383,40892,8338,2683,480,553,7588,11494,3141,1656,2097,2754,1824,35525,2555,3185,6484,3491,3090,3674,20783
2021/7/1,798573,41371,2502,1681,9140,890,2020,4905,10571,7052,8037,46579,40442,174607,67602,3403,2042,3935,1300,2101,5037,9447,9347,51024,5262,5559,16610,103491,40919,8345,2689,481,553,7591,11502,3145,1656,2097,2754,1831,35551,2561,3197,6485,3492,3094,3678,20846
2021/7/2,800333,41397,2511,1681,9163,897,2022,4927,10593,7081,8042,46704,40591,175267,67832,3408,2042,3941,1315,2106,5037,9454,9366,51073,5268,5563,16624,103614,40951,8362,2690,484,553,7595,11512,3152,1656,2098,2755,1841,35575,2563,3205,6486,3492,3099,3689,20907
2021/7/3,802203,41427,2518,1707,9175,904,2027,4940,10621,7109,8048,46820,40748,175983,68086,3414,2042,3949,1324,2106,5039,9458,9385,51116,5275,5567,16643,103762,40983,8373,2693,488,553,7595,11519,3157,1657,2099,2755,1844,35611,2565,3212,6486,3494,3099,3695,20983
2021/7/4,803652,41466,2520,1713,9187,907,2028,4962,10651,7120,8051,46944,40889,176501,68312,3423,2042,3954,1327,2106,5039,9466,9395,51161,5279,5571,16661,103850,41005,8378,2693,491,553,7596,11526,3159,1657,2100,2755,1851,35639,2565,3216,6486,3494,3099,3698,21017
2021/7/5,804760,41495,2521,1730,9191,908,2028,4974,10663,7134,8053,47020,41001,176843,68492,3427,2045,3965,1331,2124,5041,9468,9414,51224,5281,5571,16667,103928,41031,8381,2693,493,553,7596,11533,3160,1657,2100,2755,1852,35655,2565,3217,6492,3494,3101,3699,21045
2021/7/6,806351,41529,2526,1737,9206,915,2028,4985,10680,7159,8054,47157,41139,177436,68690,3434,2049,3972,1335,2125,5045,9472,9436,51245,5286,5580,16685,104064,41043,8392,2693,493,554,7599,11538,3162,1658,2104,2755,1859,35697,2567,3217,6492,3495,3102,3706,21107
2021/7/7,808499,41596,2531,1746,9222,918,2030,5012,10704,7173,8060,47314,41278,178356,68940,3448,2051,3981,1341,2135,5049,9476,9468,51295,5296,5588,16709,104214,41077,8401,2697,494,555,7603,11545,3163,1658,2104,2755,1868,35740,2569,3219,6494,3496,3104,3712,21165
2021/7/8,810756,41658,2538,1754,9247,929,2032,5029,10730,7192,8066,47469,41478,179252,69262,3457,2056,3994,1347,2139,5054,9480,9502,51380,5306,5599,16728,104339,41113,8414,2700,494,556,7605,11551,3169,1658,2106,2755,1877,35781,2570,3223,6494,3501,3107,3716,21200
2021/7/9,813004,41708,2538,1766,9272,931,2044,5049,10765,7209,8071,47618,41658,180074,69617,3463,2057,4008,1351,2144,5057,9484,9546,51429,5321,5607,16762,104482,41162,8434,2703,494,560,7609,11560,3171,1660,2112,2755,1880,35841,2570,3225,6495,3504,3107,3727,21255
2021/7/10,815446,41772,2538,1774,9298,935,2057,5074,10802,7229,8085,47765,41862,181024,69927,3475,2058,4023,1373,2144,5059,9491,9579,51495,5328,5621,16786,104682,41200,8456,2704,494,561,7613,11570,3173,1661,2114,2756,1889,35895,2570,3229,6495,3504,3107,3731,21319
2021/7/11,817461,41828,2539,1788,9319,939,2061,5090,10837,7242,8088,47928,42044,181638,70316,3489,2058,4034,1389,2144,5060,9494,9595,51559,5345,5626,16813,104849,41245,8465,2710,495,561,7616,11575,3175,1666,2118,2758,1896,35930,2570,3229,6495,3504,3107,3736,21349
2021/7/12,819013,41875,2541,1800,9332,941,2067,5099,10857,7252,8091,48038,42158,182140,70596,3491,2059,4045,1393,2160,5063,9503,9616,51623,5349,5631,16832,104954,41289,8473,2712,495,561,7622,11583,3175,1666,2119,2758,1898,35974,2571,3229,6500,3505,3111,3740,21377
2021/7/13,821313,41935,2548,1812,9362,944,2070,5108,10893,7280,8100,48217,42338,182970,70904,3497,2066,4061,1399,2171,5065,9512,9660,51665,5359,5640,16850,105179,41306,8497,2715,496,562,7628,11592,3177,1668,2120,2761,1904,36024,2572,3232,6501,3506,3114,3742,21442
2021/7/14,824474,42010,2554,1820,9403,950,2072,5124,10930,7298,8106,48460,42546,184119,71265,3515,2068,4094,1403,2173,5070,9530,9698,51735,5392,5651,16896,105528,41386,8519,2716,511,563,7638,11597,3180,1673,2123,2764,1914,36119,2575,3236,6505,3507,3117,3747,21525
2021/7/15,827885,42095,2561,1826,9448,955,2075,5141,10978,7311,8113,48788,42799,185427,71668,3534,2072,4115,1409,2175,5071,9536,9742,51806,5403,5662,16928,105850,41463,8536,2722,521,565,7657,11612,3181,1675,2124,2777,1923,36189,2581,3244,6508,3514,3118,3753,21585
2021/7/16,831297,42168,2564,1835,9496,964,2081,5155,11038,7337,8124,49077,43076,186698,72114,3548,2075,4156,1412,2176,5075,9555,9782,51879,5423,5672,16966,106104,41540,8558,2724,533,567,7668,11625,3185,1679,2128,2783,1937,36247,2590,3256,6516,3520,3118,3763,21661
2021/7/17,835096,42279,2572,1845,9530,972,2084,5171,11083,7385,8134,49395,43320,188108,72653,3566,2079,4189,1416,2176,5081,9560,9807,51945,5456,5681,17018,106484,41621,8575,2730,562,576,7677,11639,3191,1692,2129,2788,1945,36306,2594,3264,6516,3523,3118,3770,21742
2021/7/18,838191,42386,2579,1855,9549,974,2084,5171,11117,7397,8143,49682,43574,189116,73113,3577,2085,4212,1421,2176,5086,9566,9833,52019,5466,5688,17069,106746,41743,8595,2742,577,583,7686,11655,3193,1700,2132,2794,1955,36385,2597,3272,6516,3527,3118,3776,21812
2021/7/19,840657,42456,2579,1859,9560,974,2084,5198,11144,7420,8154,49881,43808,189843,73525,3585,2087,4237,1421,2187,5092,9568,9846,52113,5473,5699,17098,106970,41818,8614,2748,585,591,7700,11672,3193,1705,2132,2796,1960,36431,2605,3282,6533,3530,3127,3778,21847
2021/7/20,844242,42560,2599,1865,9580,977,2085,5206,11201,7440,8165,50195,44007,191230,73958,3621,2102,4260,1424,2190,5097,9582,9888,52149,5491,5709,17137,107283,41857,8640,2751,598,608,7716,11686,3196,1711,2136,2800,1968,36522,2614,3291,6539,3542,3132,3784,22001
