2022/12/2,97903719,97253006,84509962,50084126,11651263
2022/12/3,97916689,97259816,84562809,50460058,12240184
2022/12/4,97920861,97261646,84586516,50618681,12594706
2022/12/5,97925863,97263943,84608210,50777715,13114786
2022/12/6,97932622,97267152,84631787,50948020,13704518
2022/12/7,97936900,97270182,84655363,51120828,14270719
2022/12/8,97939307,97272992,84678309,51300741,14802971
2022/12/9,97943406,97279081,84721916,51660090,15484569
2022/12/10,97948435,97288507,84780320,52050477,16089027
2022/12/11,97949722,97290809,84806284,52211204,16443961
2022/12/12,97951277,97293747,84829220,52371666,16974935
2022/12/13,97953764,97298054,84854613,52545671,17561860
2022/12/14,97956717,97299446,84879976,52717165,18119036
2022/12/15,97959890,97302790,84903590,52891545,18635282
2022/12/16,97966529,97310567,84948404,53237731,19303329
